id,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
20526,76884,85475,117961,118300,123472,117905,117906,290919,117908,1
20527,105019,67326,117910,117911,117912,118568,198040,19721,118570,1
20528,75834,4452,117961,118052,120671,117905,240983,290919,117908,1
20529,27299,3075,117961,117962,120677,122067,297566,118424,122069,1
20530,20271,63172,117929,117940,117941,117885,117913,117887,117888,1
20531,74415,18449,117961,118300,119181,118465,159686,118467,118468,1
20532,996,8088,131853,131854,118481,117905,117906,290919,117908,1
20533,15064,20899,117961,118343,117970,179731,118342,117887,117973,1
20534,4675,7644,117961,118327,120318,117905,117906,290919,117908,1
20535,32270,17251,117961,118300,121108,120344,202649,118424,120346,1
20536,73227,18686,117961,118386,128823,118784,118785,290919,118786,1
20537,73783,49850,117961,118413,122007,117905,118260,290919,117908,1
20538,18605,7067,117961,118225,118403,117905,240983,290919,117908,1
20539,39396,7243,117961,118343,118609,120357,120065,118424,120359,1
20540,75834,16690,117961,118446,119064,118368,118368,117887,118486,0
20541,18913,46827,117929,117930,117941,118568,142433,19721,118570,1
20542,33642,71984,118003,118004,117878,117879,117879,19721,117880,1
20543,967,15459,118169,118170,118575,117946,125297,292795,117948,1
20544,80637,14889,117961,118300,118437,123045,196284,120518,123047,1
20545,14929,44917,117902,117903,118450,120952,126309,118453,120954,1
20546,7677,7807,117961,118327,118518,118207,190710,270488,118209,1
20547,39264,38902,118256,118257,117945,118995,118806,292795,118997,0
20548,4675,16561,117961,118327,120318,118784,147114,290919,118786,1
20549,18255,14889,117961,118300,118437,120773,123107,118960,120774,1
20550,34072,221,117961,118413,120370,118321,150358,290919,118322,1
20551,26360,3230,117961,118386,121961,118523,310608,118331,118525,1
20552,25554,49961,117961,118225,118403,118321,240983,290919,118322,1
20553,73756,5294,119596,119597,118979,118293,118294,118295,118296,1
20554,31993,4549,117961,118225,120050,118321,117906,290919,118322,1
20555,32642,55639,119280,119281,118623,126684,193644,292795,126685,1
20556,29024,4098,117961,118343,118292,119433,133686,118424,119435,1
20557,80242,5652,117961,118300,121305,118321,117906,290919,118322,1
20558,18063,3281,117961,118225,120323,119093,120324,119095,119096,1
20559,41298,16972,118887,118888,119987,119849,240725,118638,119851,1
20560,78982,22838,117961,117969,19666,179731,179731,117887,117973,1
20561,42444,27214,117961,118386,125016,118523,310608,118331,118525,1
20562,6977,2612,117961,118327,123901,118784,117906,290919,118786,1
20563,75078,28150,118315,118316,125316,119849,265676,118638,119851,1
20564,34817,34826,117887,118178,118320,117905,117906,290919,117908,1
20565,34974,16971,117961,118343,119993,125793,125794,118643,125795,1
20566,35040,3053,117961,118225,120663,118641,306399,118643,118644,1
20567,15022,18220,117961,118052,118867,118321,117906,290919,118322,1
20568,37943,56654,247952,118164,117878,179731,119038,117887,117973,1
20569,78849,133892,91261,118026,119507,118321,117906,290919,118322,1
20570,5112,5113,117961,118300,119890,120497,258776,118424,120499,1
20571,35528,5730,117961,118446,118684,124305,132003,118762,124307,1
20572,76500,2594,117961,118300,120410,128230,302830,4673,128231,1
20573,5173,4909,117961,118300,118458,120344,311701,118424,120346,1
20574,15714,15435,117961,118343,122299,119949,131270,290919,119951,1
20575,28149,18213,117961,118386,125016,118451,126309,118453,118454,1
20576,37125,4669,117961,118327,118391,118321,117906,290919,118322,1
20577,80754,3756,117961,117969,118970,118890,125128,118398,118892,1
20578,40069,60790,117961,118052,118867,118523,311622,118331,118525,1
20579,80779,3225,117961,118327,118929,118321,117906,290919,118322,1
20580,31942,12761,117980,118076,117920,119323,129197,19793,119325,0
20581,15700,2104,117961,118300,118066,118636,130218,118638,118639,1
20582,81090,1447,117961,118343,120722,120690,120690,290919,120692,1
20583,15064,15183,117902,117903,121678,118028,281445,117887,118030,1
20584,56554,7651,117961,118386,118692,117905,117906,290919,117908,1
20585,23096,8234,117961,118300,118783,118321,117906,290919,118322,1
20586,42093,4023,117961,118446,119064,118321,117906,290919,118322,1
20587,13878,14289,118602,118603,117941,118568,125168,19721,118570,1
20588,40202,49802,117961,118343,118514,118321,124844,290919,118322,1
20589,13878,25760,118006,118007,118008,117879,122240,19721,117880,1
20590,3264,5604,117961,118343,119598,118685,155651,308574,118687,1
20591,79092,86385,117961,118225,121574,122645,309858,119221,122647,1
20592,29688,7411,117961,118386,118746,118747,130134,118453,118749,1
20593,2298,2305,117961,117962,119223,128230,127596,4673,128231,1
20594,28340,27999,118670,118671,117895,117885,117913,117887,117888,1
20595,74760,96999,119691,119692,118635,131795,127126,119695,131797,1
20596,34586,19839,117961,118300,120722,118784,117906,290919,118786,1
20597,5676,1475,91261,118026,118450,118028,153719,117887,118030,1
20598,32270,21658,117980,118076,118810,120033,275613,19793,120035,0
20599,39326,70692,118315,118316,118202,118321,224428,290919,118322,1
20600,4603,852,117961,117962,122215,121594,302830,4673,121596,1
20601,16018,1891,117961,118300,123749,118636,123751,118638,118639,1
20602,20897,6217,117961,118327,118328,118465,121927,118467,118468,1
20603,75901,3371,117902,118041,118042,118043,118044,270488,118046,1
20604,41825,19702,118269,118270,117878,117885,117913,117887,117888,1
20605,7543,3332,117961,118343,121747,118784,121873,290919,118786,1
20606,42085,4847,118290,118291,120144,118293,224680,118295,118296,1
20607,76860,6124,117961,118343,6104,117905,117906,290919,117908,1
20608,78875,2225,117961,117962,118501,120702,126111,118504,120704,1
20609,17183,4828,117961,118343,118395,118890,125128,118398,118892,1
20610,33061,13828,117961,118300,118395,118890,125128,118398,118892,1
20611,3130,40509,117961,118225,118403,119743,132775,3130,119745,1
20612,30932,3313,118752,119070,118042,118043,151099,270488,118046,1
20613,52683,56008,117980,118076,117912,117879,118077,19721,117880,1
20614,41758,70692,118315,118316,118202,118259,117906,290919,118261,1
20615,77510,70641,117961,118327,120318,118685,310608,308574,118687,1
20616,79121,2694,118887,118888,118458,120344,217919,118424,120346,1
20617,33243,1915,117961,118300,119181,118784,117906,290919,118786,0
20618,40649,15413,117961,118300,164199,159116,164668,136398,159118,1
20619,45035,2000,117932,117933,117878,117879,117879,19721,117880,1
20620,36658,18162,117918,117919,117884,118568,119927,19721,118570,1
20621,79602,79603,117961,118386,125884,122274,168848,3130,122275,1
20622,81238,7525,117961,118225,120551,117905,240983,290919,117908,1
20623,25442,17002,5110,117954,117895,118568,281735,19721,118570,1
20624,37651,23125,118752,119070,119136,119137,181720,118474,119139,1
20625,77945,7369,117961,118386,118896,117905,117906,290919,117908,1
20626,79121,120308,118163,119075,119076,118422,124426,118424,118425,1
20627,43637,123310,117961,118386,121883,118321,117906,290919,118322,1
20628,106563,46476,117902,117903,117904,117905,117906,290919,117908,1
20629,29304,94919,117975,117976,117884,117885,117913,117887,117888,1
20630,79412,87910,91261,118026,119279,118451,126309,118453,118454,1
20631,33054,2837,118887,118888,118631,118422,163805,118424,118425,1
20632,35498,23225,117961,118300,119984,120647,311441,118398,120649,1
20633,73197,15289,119062,119063,119064,119363,122324,118667,119365,1
20634,109741,7578,117961,118343,120722,118784,121873,290919,118786,1
20635,18418,5211,118290,118291,119837,118980,261436,118295,118982,1
20636,30570,21280,117961,118386,119954,118685,279443,308574,118687,1
20637,75039,16225,117961,117962,122059,117905,117906,290919,117908,1
20638,31615,51761,117961,118413,120370,117905,117906,290919,117908,1
20639,391,58473,117929,117930,117912,117879,117886,19721,117880,0
20640,80133,50793,117961,118052,120096,117905,117906,290919,117908,1
20641,6725,6789,117961,117969,6725,123684,123685,6725,123686,1
20642,75901,5666,122880,122974,117945,118274,149467,292795,118276,1
20643,45904,27293,120864,121013,128516,118636,302318,118638,118639,1
20644,77456,16735,117961,118300,118783,118321,290919,290919,118322,1
20645,18058,120000,117961,118225,119136,120056,255657,118474,120058,1
20646,23964,5048,117961,118300,118458,120006,129545,118424,120008,1
20647,45412,2072,118138,118139,131868,119192,308590,119184,119194,1
20648,20222,58881,118256,118257,117945,117946,119235,292795,117948,0
20649,80528,3623,117961,118343,121747,307024,306404,118331,118332,1
20650,77502,17116,117980,118076,117920,123191,123191,19721,123192,1
20651,78157,20140,5110,117954,122672,124537,274387,118870,124539,1
20652,935,19286,117961,118225,120050,124810,165649,249618,124812,1
20653,34924,17414,118752,119070,118042,118043,151099,270488,118046,1
20654,76873,8283,117961,118327,118933,118321,117906,290919,118322,0
20655,79092,13845,117961,117962,118791,119928,310608,118331,119929,1
20656,23096,6997,117961,118343,119945,118321,117906,290919,118322,1
20657,18400,52108,117961,118343,119993,118321,117906,290919,118322,1
20658,16298,7519,91261,118026,118202,119962,168365,118205,119964,1
20659,79092,2003,118550,118551,118378,119192,300603,119184,119194,1
20660,73789,4853,118887,118888,120126,118172,301534,249618,118175,1
20661,917,7339,117961,118300,118360,118361,118362,118363,118364,1
20662,41591,5060,117961,117962,118791,122022,131419,119221,122024,1
20663,33322,1912,119134,119135,118042,117896,287998,117887,117898,1
20664,73815,4403,118315,118316,129128,118636,126747,118638,118639,1
20665,27124,2074,118441,118442,118378,118054,118443,117887,118055,1
20666,14897,54618,117961,118052,118992,118321,117906,290919,118322,0
20667,38751,70641,117961,118327,120318,118685,310608,308574,118687,1
20668,36480,49714,121785,121786,118492,118747,130707,118453,118749,1
20669,34516,49960,117961,118446,120368,118368,225085,117887,118486,1
20670,3853,3116,117961,118300,147589,118912,309291,118424,118914,1
20671,74001,24167,118090,118091,117912,117885,117913,117887,117888,1
20672,278393,1930,122880,122974,122870,120097,281292,270488,120099,1
20673,38704,89315,117893,117894,117895,117896,117897,117887,117898,1
20674,73756,50015,117961,118343,119598,118422,300136,118424,118425,1
20675,34059,7615,117961,118300,120059,118777,132558,308574,118779,1
20676,32270,7520,117961,118343,124725,118321,240983,290919,118322,1
20677,80022,2544,121005,121006,117945,280788,187136,292795,119082,1
20678,25993,22599,117961,118343,119142,118685,131861,308574,118687,1
20679,64721,8410,118212,118580,117895,117896,117913,117887,117898,1
20680,38723,7648,117961,118300,119181,118321,240983,290919,118322,1
20681,17308,4757,118212,118213,118458,119849,290535,118638,119851,1
20682,20701,87,117961,118446,118447,118321,117906,290919,118322,1
20683,20279,70551,117910,117911,117884,117885,117913,117887,117888,1
20684,37575,15683,117961,118300,118957,118321,117906,290919,118322,1
20685,38719,56606,118079,118080,117878,117879,304519,19721,117880,1
20686,33147,5238,118290,118291,118053,132692,134889,270488,132694,1
20687,32270,7524,117961,118300,118437,118777,279443,308574,118779,0
20688,20487,2983,117961,118343,118700,118321,117906,290919,118322,1
20689,79005,53190,117961,118300,19772,118321,117906,290919,118322,1
20690,971,6257,117961,118343,120722,118321,117906,290919,118322,1
20691,39695,70242,117882,117883,117884,117879,117886,19721,117880,1
20692,27728,6986,119062,119091,120323,119093,119094,119095,119096,1
20693,34527,4584,117961,118300,120297,118321,117906,290919,118322,1
20694,20294,26229,117916,118011,117941,117885,117913,117887,117888,1
20695,80801,6997,117961,118343,119945,117905,117906,290919,117908,1
20696,79092,21823,117961,118446,118684,117905,117906,290919,117908,1
20697,41758,20946,118315,118463,118522,126746,279443,118467,126748,1
20698,6977,7495,117961,118225,119924,117905,117906,290919,117908,1
20699,81476,53240,117876,117877,117878,117879,117879,19721,117880,1
20700,33054,52105,118595,118596,81476,118834,140185,118424,118836,1
20701,4675,8088,131853,131854,118481,117905,117906,290919,117908,1
20702,39262,56744,117961,118386,118635,118536,132799,308574,118539,1
20703,20364,4933,117961,118300,118458,120006,311622,118424,120008,1
20704,20897,160736,119301,119302,119303,118641,306399,118643,118644,1
20705,35376,28163,118315,118316,120361,118321,154441,290919,118322,1
20706,27348,3963,117961,118300,125872,120344,311360,118424,120346,1
20707,75078,28241,119170,119171,140453,119849,212248,118638,119851,1
20708,33229,1727,117902,117903,118507,118028,118368,117887,118030,0
20709,80231,94240,91261,118026,119507,118321,117906,290919,118322,1
20710,37348,4868,119134,119135,120026,118834,306147,118424,118836,1
20711,5045,5085,117961,118300,118395,123067,300044,118398,123068,1
20712,32236,3697,117961,118327,123757,117905,117906,290919,117908,1
20713,79948,4821,117961,118343,119598,118980,304760,118295,118982,1
20714,45481,14855,117961,118300,123719,118451,153802,118453,118454,1
20715,27029,5504,117961,118300,118514,117905,117906,290919,117908,1
20716,15727,7338,117961,118225,118616,117905,240983,290919,117908,1
20717,33245,767,117961,118343,120722,117905,117906,290919,117908,1
20718,16639,3267,117961,118052,118053,120097,174445,270488,120099,1
20719,77945,5423,117961,118327,118391,118321,117906,290919,118322,0
20720,79092,15784,117961,118343,128639,118777,279443,308574,118779,0
20721,43929,4215,118212,118213,118597,118728,301534,118295,118730,1
20722,42929,7443,117961,118446,119961,118278,119962,290919,118279,1
20723,32236,3697,117961,118327,118933,126293,162849,4673,126295,1
20724,43340,210,117961,118386,118746,117905,117906,290919,117908,1
20725,18072,51733,119280,119281,117945,126684,193644,292795,126685,0
20726,6977,6982,117961,118300,118360,117905,117906,290919,117908,1
20727,45642,1482,117961,117962,118840,118841,123378,118643,118843,1
20728,38719,51382,118079,118080,117878,117885,117913,117887,117888,1
20729,3853,4417,117961,118413,119968,130857,232825,308574,130858,1
20730,25231,4847,118290,118291,120144,118293,224680,118295,118296,1
20731,80742,16698,117961,118300,118597,118980,301534,118295,118982,1
20732,79299,36958,118169,118170,125857,259173,127240,292795,118943,1
20733,5045,205,117961,118386,118746,118321,117906,290919,118322,1
20734,45019,54248,117961,118327,120559,120560,304465,118643,120562,1
20735,732,770,117961,118300,120722,118451,142600,118453,118454,1
20736,79363,770,117961,118300,120722,118451,130134,118453,118454,1
20737,45349,7490,118349,118350,122672,130857,125539,308574,130858,1
20738,4675,15964,117961,118446,120317,118361,127527,118363,118364,1
20739,80445,4189,117961,118343,119987,118321,117906,290919,118322,1
20740,3264,57680,118256,118257,117945,118274,118806,292795,118276,1
20741,73227,18686,117961,118386,121883,118784,118785,290919,118786,1
20742,33146,51330,117961,118300,119890,118834,149550,118424,118836,1
20743,45337,52856,117961,118052,121949,118207,174445,270488,118209,1
20744,15059,94240,91261,118026,119507,118321,117906,290919,118322,1
20745,80590,6256,119134,119135,118437,117896,199346,117887,117898,0
20746,25883,2049,117887,124157,118378,119192,300603,119184,119194,1
20747,6977,7460,117961,118300,118783,118321,117906,290919,118322,1
20748,1020,7364,117902,117903,119181,117905,118036,290919,117908,1
20749,44880,3838,117961,118225,119924,118321,118448,290919,118322,1
20750,75078,14798,117961,118386,118746,121594,126485,4673,121596,1
20751,17278,46526,117961,118300,119984,118396,269406,118398,118399,0
